Training log for Yeast dataset
Epoch, Loss, Accuracy
81, 0.538998930320462089, 87.7613
82, 0.532331003030551142, 88.0534
83, 0.561643127986049873, 84.4185
84, 0.549358300768226449, 85.6208
85, 0.492599461952825113, 86.5924
86, 0.416548422620761694, 87.2907
87, 0.515935885107441927, 86.5587
88, 0.476080335276866606, 87.2028
89, 0.449940208984271506, 87.4954
90, 0.459528958919595720, 86.1940
91, 0.441296540213542809, 88.6723
92, 0.355518359441933274, 89.3226
93, 0.481860672173013593, 87.4768
94, 0.462247782727142231, 89.6021
95, 0.446978247864897482, 88.6833
96, 0.486961728228376300, 88.2401
97, 0.370833671660621034, 89.6256
98, 0.421028641008480753, 87.2870
99, 0.436118196099169297, 86.0213
100, 0.388738421357113506, 89.9955
101, 0.393658013071556900, 90.0401
102, 0.364226654372107661, 87.5898
103, 0.395804065239105718, 88.5712
104, 0.346742104240402804, 88.3997
105, 0.350447059634564961, 91.2237
106, 0.424839899270868071, 88.3923
107, 0.394156566560887045, 87.1038
108, 0.341831701281340827, 86.9545
109, 0.307678852325199592, 89.9866
110, 0.312865585151772874, 88.8264
111, 0.371505429876332061, 89.5725
112, 0.318018492022228982, 92.0611
113, 0.334102433632593399, 88.4614
114, 0.291137433133758394, 89.1819
115, 0.283467484552476612, 92.3300
116, 0.301302438416939600, 91.2004
117, 0.312854349815686439, 91.5027
118, 0.341508975442687712, 88.5078
119, 0.261402284997890755, 88.3283
120, 0.251411151166596902, 89.1377
121, 0.245332937580217236, 88.6585
122, 0.291140077030029421, 91.7389
123, 0.281331026390673755, 91.2335
124, 0.223296185031305161, 91.6744
125, 0.251135964421703883, 89.5786
126, 0.244179106766183707, 91.2818
127, 0.255201514631599347, 93.0704
128, 0.223964660671645305, 89.8366
129, 0.202436457623298122, 92.7665
130, 0.211351472500383886, 90.4751
131, 0.262430102670101029, 93.0017
132, 0.238033921527235792, 92.2554
133, 0.227029910671534080, 91.6906
134, 0.220370228151559516, 91.7390
135, 0.208394283736415942, 93.0842
136, 0.213680889282439945, 93.1487
137, 0.219008045878323981, 90.2120
138, 0.217227003449521949, 91.0595
139, 0.213922614058664085, 90.5972
140, 0.190738921346330415, 92.1204
141, 0.198655010314304548, 92.9683
142, 0.212082616160959275, 93.5563
143, 0.188699526903222725, 93.8601
144, 0.203912919845945811, 91.1860
145, 0.200759061850389803, 93.4328
146, 0.199144568409542255, 93.2498
147, 0.211036886930132561, 90.6532
148, 0.191989261009895468, 92.4640
149, 0.191519200448665106, 92.2746
150, 0.190278369618831988, 91.0796
151, 0.193122515219434798, 91.2852
152, 0.184423625035386424, 92.8188
153, 0.191004366403952325, 91.5202
154, 0.187333713345281788, 91.4192
155, 0.190585108641435241, 92.6192
156, 0.184478244938491992, 90.2362
157, 0.189854976120986535, 91.5412
158, 0.186790133898944472, 91.1390
159, 0.178357656062003073, 93.0798
160, 0.186373127371476710, 91.7291
161, 0.179025311984557567, 91.5610
162, 0.192051153018725967, 92.3117
163, 0.178859138649436311, 92.5792
164, 0.195536462573084435, 92.8271
165, 0.178707883809369389, 93.8507
166, 0.192215072498025358, 92.9044
167, 0.180899130157442689, 90.5577
168, 0.180548033232818594, 93.4760
169, 0.177835240448820736, 93.2663
170, 0.179602993570642411, 91.3686
171, 0.168833281790199630, 93.9530
172, 0.176118722196777572, 91.1403
173, 0.171976766350207422, 92.9531
174, 0.173686851133613512, 93.7233
175, 0.173252522139812820, 92.1882
176, 0.168063577729018643, 94.1522
177, 0.171319140893270383, 93.8967
178, 0.171360132994269859, 93.3680
179, 0.171916794249163618, 91.3587
180, 0.167805060794585237, 93.9010
181, 0.169611326203548490, 93.9639
182, 0.168935727137470376, 90.9482
183, 0.165070162564764894, 92.3590
184, 0.166445354824514641, 91.2763
185, 0.163248844282641581, 93.9303
186, 0.163885567397513449, 93.8601
187, 0.162226330551830084, 93.9611
188, 0.161611907587369402, 92.8459
189, 0.160431691014471439, 93.8450
190, 0.161782828540722817, 91.2273
191, 0.159269905882307827, 92.7514
192, 0.160166397015100020, 91.5456
193, 0.157436667981017853, 93.6561
194, 0.158340001772452055, 91.9437
195, 0.155822846823004985, 94.2981
196, 0.155339430596630551, 94.1212
197, 0.154437465697163628, 94.5716
198, 0.155909064687575316, 91.9340
199, 0.153804678021483593, 93.9886
200, 0.153716114844228119, 93.4474
