Training log for Yeast dataset
Epoch, Loss, Accuracy
107, 0.399707152115022391, 91.3045
108, 0.328963579481247936, 88.6699
109, 0.340424251142033119, 88.5187
110, 0.271086478582109824, 87.9333
111, 0.324062717460967653, 87.6010
112, 0.294220251429495316, 90.6740
113, 0.369757544317419973, 89.1157
114, 0.313241786874014772, 91.9380
115, 0.328859284499789017, 90.2962
116, 0.338406373471186517, 89.1525
117, 0.349867964438318801, 91.1314
118, 0.249582287129286262, 91.4062
119, 0.307667318996041439, 88.0924
120, 0.300724848219255436, 91.3713
121, 0.316769797467402470, 88.3175
122, 0.274240042104422765, 91.9419
123, 0.278763338294994223, 88.1912
124, 0.284748519353861473, 88.0652
125, 0.291376212314188365, 90.1359
126, 0.287125339915388300, 92.0307
127, 0.239951728747280046, 87.6533
128, 0.262497421827455335, 88.0324
129, 0.271120373006040027, 87.7420
130, 0.258992489371665635, 88.0885
131, 0.284286771797897020, 89.3011
132, 0.268139811477043355, 89.2607
133, 0.246306644008446207, 90.2222
134, 0.245749831867418833, 89.3178
135, 0.259159025140385690, 91.1233
136, 0.267627730172297795, 89.2000
137, 0.244285415952194995, 88.9002
138, 0.224614659332674715, 92.5421
139, 0.243867645546836459, 92.1017
140, 0.208632144715979156, 88.8426
141, 0.220185952894247416, 89.7932
142, 0.240449523547797667, 89.1846
143, 0.211939630967843046, 92.1754
144, 0.230271136073926797, 89.3140
145, 0.232323609395198000, 89.5059
146, 0.233706597059377380, 89.3319
147, 0.214152744394167815, 92.0097
148, 0.219499240344291330, 91.1825
149, 0.211655860627224052, 92.0073
150, 0.188542670665830497, 90.6713
151, 0.206310250565623354, 91.5762
152, 0.192274127686682006, 89.8687
153, 0.185551931608093579, 91.4950
154, 0.172897091763485444, 93.6173
155, 0.174777306603066257, 93.2307
156, 0.181843098932724989, 91.8170
157, 0.188776090274989178, 92.5102
158, 0.184175661578440980, 92.7320
159, 0.174471864695491724, 92.4407
160, 0.167182285861665197, 91.7005
161, 0.177242072013926666, 92.0920
162, 0.162830001518788542, 93.2127
163, 0.156501027748653210, 93.0954
164, 0.168402968225239230, 91.4419
165, 0.153804516320912438, 93.1692
166, 0.157693045193924047, 92.2679
167, 0.152256601975930772, 90.1543
168, 0.152895056866528628, 90.3211
169, 0.153104008367569600, 90.9918
170, 0.143848634383563267, 93.5031
171, 0.145815514994060424, 93.4599
172, 0.147707724286125053, 92.9539
173, 0.149489849277202547, 92.8221
174, 0.144625662924812853, 91.6620
175, 0.144625434009331116, 91.1277
176, 0.139719197387821514, 90.1371
177, 0.136969330382746668, 92.2183
178, 0.139937601424843572, 92.2221
179, 0.137589556167511534, 92.7636
180, 0.136236010162955112, 90.7346
181, 0.132635176766623286, 90.5454
182, 0.131769895614384902, 92.5535
183, 0.131570661427298785, 92.1848
184, 0.131263234960965230, 90.2772
185, 0.130380331550388279, 91.8157
186, 0.128091778328920908, 93.0560
187, 0.129311700846334338, 90.0239
188, 0.127667330486641889, 91.2036
189, 0.126466407686381122, 91.9622
190, 0.125536021679259591, 92.6657
191, 0.125617331418077904, 91.1240
192, 0.123400674551720074, 92.6971
193, 0.124552651952103188, 90.9647
194, 0.123630216044449556, 90.4809
195, 0.121752810518040586, 92.9124
196, 0.121583026920564288, 92.1977
197, 0.120926570375091705, 92.1218
198, 0.121378299035431778, 90.3047
199, 0.119031832980760546, 93.2782
200, 0.119023037748144947, 92.1649
