Training log for Yeast dataset
Epoch, Loss, Accuracy
105, 0.318255249501414705, 88.6811
106, 0.327036643012844186, 90.6550
107, 0.264982140126948706, 88.3561
108, 0.275664497380910312, 88.4632
109, 0.376806271653715275, 88.0818
110, 0.292247577986302243, 90.5945
111, 0.288734718578213145, 87.2255
112, 0.249150473828419289, 89.7594
113, 0.233786288538399001, 88.8439
114, 0.277565693465133378, 88.8537
115, 0.203057167272241990, 89.9238
116, 0.230650332201546099, 89.5154
117, 0.249183359042109615, 88.5617
118, 0.222777462637457291, 88.6893
119, 0.225788658978662876, 92.1711
120, 0.232039969138228441, 91.3552
121, 0.186391257660575849, 90.9631
122, 0.198425706914783506, 91.8633
123, 0.200278194295832740, 91.8455
124, 0.199151180823939206, 91.0693
125, 0.181956782146922874, 88.8727
126, 0.202926998207322712, 88.6074
127, 0.168917346893497577, 90.8776
128, 0.171195466645047256, 89.8196
129, 0.211332512303196579, 89.1494
130, 0.159961715748603961, 92.1972
131, 0.180970552393501127, 90.3172
132, 0.175513628026664259, 88.9876
133, 0.185348717096762178, 91.1904
134, 0.157565756092525294, 89.7198
135, 0.163205366725269280, 88.4688
136, 0.166248913282087740, 92.3600
137, 0.158962487258133084, 90.6672
138, 0.127654372558838103, 89.7920
139, 0.139974413595830127, 89.3416
140, 0.162017705909097004, 90.3937
141, 0.132116553960817729, 90.6265
142, 0.139066525054804990, 88.6805
143, 0.138672890463093362, 90.7312
144, 0.105369458688984452, 90.8148
145, 0.138522788697658050, 89.1335
146, 0.120014433238936957, 90.0497
147, 0.122118130481905160, 89.6738
148, 0.119947187799454874, 89.2633
149, 0.127607581624971739, 92.1710
150, 0.124824342303724814, 88.5764
151, 0.123156893904844189, 90.7369
152, 0.117076447832728497, 88.8985
153, 0.114690736786010980, 88.6418
154, 0.111830732224205170, 92.0775
155, 0.100803179694144984, 89.5297
156, 0.119354153740175065, 88.9878
157, 0.105584302574294991, 92.1342
158, 0.102934263416966459, 90.1612
159, 0.105130641249497767, 89.7554
160, 0.102415742657187059, 89.7060
161, 0.109001551908290154, 89.2113
162, 0.101896421857217270, 91.2483
163, 0.111086104955220366, 89.4594
164, 0.088863859103905596, 90.2292
165, 0.095207916299221623, 90.0496
166, 0.095534576832667500, 89.1802
167, 0.092175260668727776, 91.7657
168, 0.090164867309943802, 90.7778
169, 0.091490281228414017, 91.9541
170, 0.096066872053489821, 90.6101
171, 0.088525676028191919, 93.1962
172, 0.087332937778893033, 89.6894
173, 0.091644967474170572, 92.1087
174, 0.082289479808437621, 92.4832
175, 0.085093493412517610, 92.9686
176, 0.082667560487438507, 91.3510
177, 0.081190899740562761, 92.8010
178, 0.082411457320975059, 93.1082
179, 0.080109412064475791, 92.0958
180, 0.080521996782245586, 93.3353
181, 0.079531980170065283, 90.3985
182, 0.077176720181643260, 93.4556
183, 0.076798683392564543, 90.2691
184, 0.080101206020781288, 90.9652
185, 0.075957847634049461, 92.1406
186, 0.075148652109743225, 92.7555
187, 0.073063102500151772, 91.5725
188, 0.074464256980042637, 91.9967
189, 0.074579959416938305, 90.2836
190, 0.072982649620636483, 91.4415
191, 0.071922654158954075, 91.9098
192, 0.071315351157711190, 90.8757
193, 0.070396286372971559, 92.7215
194, 0.070074702174272349, 90.6691
195, 0.069732733333333338, 90.8018
196, 0.069156333333333334, 92.5310
197, 0.068989000000000009, 93.0330
198, 0.069399933333333330, 91.8002
199, 0.068887866666666672, 93.3364
200, 0.069277133333333338, 92.1686
