Training log for Yeast dataset
Epoch, Loss, Accuracy
63, 0.731542053261335479, 79.2339
64, 0.652527042143758451, 78.9549
65, 0.712003067386325017, 78.8415
66, 0.751009072164446456, 81.2087
67, 0.852469388318312982, 79.4313
68, 0.630613619506491418, 82.7063
69, 0.685202177489788955, 82.8067
70, 0.618192967537603333, 82.9226
71, 0.673533253125520481, 79.7184
72, 0.641524402497643753, 84.8859
73, 0.702681599340002738, 82.5886
74, 0.693258127993409912, 85.1264
75, 0.648691502166946155, 81.3645
76, 0.616597076511906428, 83.8783
77, 0.672376901004368976, 86.2229
78, 0.606841828367152281, 86.6438
79, 0.684621718129002965, 81.4291
80, 0.499280180912472171, 84.2250
81, 0.670598542254062457, 83.4139
82, 0.539223714890522676, 82.4023
83, 0.499245632807203576, 85.4084
84, 0.548506215475421333, 82.5616
85, 0.476094164137250364, 86.0710
86, 0.544631387304766790, 87.6722
87, 0.486084614228308898, 87.9398
88, 0.508847672698383935, 88.5052
89, 0.444562274942921776, 87.5513
90, 0.474077948226016288, 84.8095
91, 0.474391975668526811, 86.3065
92, 0.446559032222297148, 88.8306
93, 0.517060588442589064, 85.7162
94, 0.461889426071093845, 86.8503
95, 0.433782981546932289, 87.8915
96, 0.347167328318879476, 85.4097
97, 0.420594099026018686, 87.5169
98, 0.446919136656247384, 85.3935
99, 0.361786441092946276, 86.8645
100, 0.366205333285400225, 89.1818
101, 0.257476125986846827, 89.0968
102, 0.309647591477552386, 90.3064
103, 0.274048955250765669, 89.5732
104, 0.342862516585567434, 86.8953
105, 0.320151640078198796, 90.3423
106, 0.315416611936300606, 88.6901
107, 0.294553958261408289, 90.1664
108, 0.329942874857300783, 90.5900
109, 0.255228615952026450, 90.1865
110, 0.284497664891592061, 88.1580
111, 0.294681871651880256, 89.1726
112, 0.266319320674816173, 88.4317
113, 0.260190370075825572, 89.6997
114, 0.235034653769284285, 88.7533
115, 0.243610534628406039, 87.1304
116, 0.261469239036567491, 89.5610
117, 0.189084136402473707, 87.5639
118, 0.227189976065300503, 90.0800
119, 0.214741663085354917, 87.1870
120, 0.222222731632431947, 86.7802
121, 0.257353292795101607, 88.3033
122, 0.200012368013932101, 91.1996
123, 0.238203858725278189, 90.0221
124, 0.226505125503473237, 88.7723
125, 0.201398412327908810, 87.5108
126, 0.198992613340861713, 87.2919
127, 0.194492631336523947, 90.2770
128, 0.171722636050105570, 91.1046
129, 0.198905492774392234, 87.2612
130, 0.171476618184988605, 89.7916
131, 0.179658441914118172, 90.4691
132, 0.141270765052739861, 88.6402
133, 0.160890153501096783, 89.6929
134, 0.179998504910188678, 91.0021
135, 0.153203846465315402, 90.1305
136, 0.174075429911332930, 89.2722
137, 0.160961442582220948, 88.0725
138, 0.178983241221245232, 89.8700
139, 0.180613830979459766, 89.8635
140, 0.165420461251656437, 88.7426
141, 0.161826965275582185, 88.3597
142, 0.159775946433546256, 90.2527
143, 0.158308966612287383, 89.6011
144, 0.171311222403726870, 89.1981
145, 0.184562146446964281, 88.7885
146, 0.139572367022458704, 91.8910
147, 0.143450047159606048, 90.0042
148, 0.164803220588522314, 91.9807
149, 0.141997963758602019, 88.8301
150, 0.139390192644034655, 88.8119
151, 0.166641358514494325, 92.5609
152, 0.145853743115065437, 91.6250
153, 0.144337568995234755, 92.9529
154, 0.142935960401658124, 90.9761
155, 0.151131505261167753, 89.7769
156, 0.135839798963470593, 92.9342
157, 0.157008887018273785, 89.9188
158, 0.148387311431928792, 90.7590
159, 0.140823822488365030, 92.9878
160, 0.139220673878572981, 89.7419
161, 0.141196857749160770, 91.2122
162, 0.144059203994128304, 92.9013
163, 0.152293656095581625, 90.7677
164, 0.143703758924831448, 93.2350
165, 0.140116420769241218, 93.3845
166, 0.136127352533819801, 91.4773
167, 0.140389857415806146, 90.8800
168, 0.131634925751744236, 93.3329
169, 0.133136496162098245, 93.4348
170, 0.136272561072280168, 91.3903
171, 0.134286189774775772, 89.9238
172, 0.128580624245339031, 91.4177
173, 0.124856344495503216, 92.3893
174, 0.129571645167841976, 92.0854
175, 0.127625827002326997, 92.2505
176, 0.127761950625718046, 93.3437
177, 0.125680572190807721, 92.2218
178, 0.125225525409626171, 90.1703
179, 0.125760472631550574, 91.9641
180, 0.125475477569022970, 90.6149
181, 0.118961231198811607, 92.6977
182, 0.120068395078736123, 91.1197
183, 0.120996400294944254, 91.6625
184, 0.119579241996698518, 92.3745
185, 0.119767238107104990, 90.5101
186, 0.118949149945481003, 92.0210
187, 0.119805544736856492, 90.4892
188, 0.115783343317383255, 92.8146
189, 0.116594339969372573, 91.1096
190, 0.115505202070669707, 91.8581
191, 0.114367019744393089, 92.8431
192, 0.113036533680772378, 93.3234
193, 0.114038717361674660, 91.1395
194, 0.113752117431706781, 90.3399
195, 0.111782654245014060, 93.3236
196, 0.110933476393905661, 93.4186
197, 0.110424445591117235, 93.1900
198, 0.109992871284849525, 92.9690
199, 0.110140909869878373, 91.7858
200, 0.109405402845348318, 92.2170
